"ID_TRX";"ID_CARD";"DATETIME_GMT";"AMOUNT";"Anomaly_amount_1";"Anomaly_amount_2";"Anomaly_amount_3";"Anomaly_amount_4";"Anomaly_amount_5";"Anomaly_amount_6";"Anomaly_amount_7";"Anomaly_amount_8";"FLAG_BEHAVIOUR_Anomaly_1";"FLAG_BEHAVIOUR_Anomaly_2";"FLAG_BEHAVIOUR_Anomaly_3";"FLAG_BEHAVIOUR_Anomaly_4";"FLAG_BEHAVIOUR_Anomaly_5";"FLAG_BEHAVIOUR_Anomaly_6";"FLAG_BEHAVIOUR_Anomaly7";"FLAG_BEHAVIOUR_Anomaly_8";"Anomaly_amount_9";"Population_Anomaly_1";"Population_Anomaly_2";"Population_Anomaly_3";"Population_Anomaly_4";"Population_Anomaly_5";"Population_Anomaly_6";"Population_Anomaly_7";"Population_Anomaly_8"
"93";200496224;49714668;2023-10-17 12:20:00;"10";"3,568";"4,218033";"3,9";"3,624742";"3,84542";"-3,866497";"4,85625";"9,95";0;0;0;0;0;0;0;0;"1,192708";"3,866497";"11,429191";"11,999442";"11,678748";"11,229101";"11,249837";"6,633333";"5,4"
"94";200496264;45752917;2023-10-17 12:20:00;"20";"1,75";"1,7625";"1,013043";"2,762962";"2,955643";"-2,220994";"-1";"-1";0;0;0;0;0;0;0;0;"1,510417";"2,220994";"5,214596";"5,499721";"5,339374";"5,11455";"5,124918";"3,833333";"2,2"
"95";200496284;52136836;2023-10-17 12:21:00;"40";"0,25";"0,675";"1,369444";"1,7575";"1,544231";"-1,705";"-1";"-1";0;0;0;0;0;0;0;0;"1,017316";"1,542857";"2,244223";"2,430442";"2,359109";"2,270199";"2,270782";"0,566667";"0,54"
"96";200496306;57227912;2023-10-17 12:21:00;"200";"-0,324187";"-0,444639";"-0,259104";"-0,259104";"-0,259104";"0,291283";"-0,42";"-1";0;0;1;1;1;1;1;0;"1,357069";"-0,328929";"0,881733";"0,996399";"0,974151";"0,961299";"0,991479";"-0,123333";"-0,354"
"97";200496382;62217482;2023-10-17 12:22:00;"70";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"4,376381";"4,703998";"4,640431";"4,603712";"4,689941";"-1";"-1"
"98";200496415;49714668;2023-10-17 12:22:00;"90";"-0,492444";"-0,420219";"-0,455556";"-0,48614";"-0,46162";"0,460366";"-0,381046";"-0,151852";0;0;0;0;0;0;0;0;"1,165274";"-0,460366";"0,381021";"0,444382";"0,40875";"0,358789";"0,361093";"-0,07037";"-0,202222"
"99";200496429;45286805;2023-10-17 12:22:00;"20";"1,5";"1,5";"1,33";"2,427778";"2,113636";"-2,014706";"1,125";"-1";0;0;0;0;0;0;0;0;"0,438596";"2,014706";"5,214596";"5,499721";"5,339374";"5,11455";"5,124918";"-0,166667";"0,9"
"100";200496541;29085734;2023-10-17 12:24:00;"50";"0,3";"0,3";"0,3";"0,3";"-0,475";"0,567525";"-0,4";"-1";0;0;0;0;0;0;0;0;"1,421569";"-0,567525";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"-0,033333";"-0,32"
"101";200496635;38352871;2023-10-17 12:25:00;"10";"-1";"4,15";"2,95";"3,36";"7,825";"-7,138889";"0,65";"-1";0;0;0;0;0;0;0;0;"0,490868";"7,138889";"11,429191";"11,999442";"11,678748";"11,229101";"11,249837";"0,433333";"1,92"
"102";200496658;58390709;2023-10-17 12:25:00;"118";"3,237288";"-0,29661";"-0,40678";"-0,40678";"-0,40678";"0,381961";"-0,319915";"-1";0;0;0;0;0;0;0;0;"0,914958";"-0,069915";"2,189378";"2,383728";"2,346018";"2,324236";"2,375389";"-0,319209";"-0,255932"
"103";200496659;61521095;2023-10-17 12:25:00;"396,5";"1,143758";"1,143758";"1,143758";"1,143758";"1,143758";"-0,431491";"0,075357";"-1";0;0;0;0;0;0;0;0;"0,930789";"-0,285923";"-0,050828";"0,007011";"-0,004211";"-0,010694";"0,004529";"0,089945";"0,170991"
"104";200496783;47646110;2023-10-17 12:26:00;"20";"0,84";"1,155";"4,793";"4,448182";"3,33";"-3,07";"-1";"-1";0;0;1;1;0;0;1;0;"1,213064";"1,694444";"5,488446";"5,860883";"5,718217";"5,540399";"5,541565";"0,56";"0,286"
"105";200496868;61994752;2023-10-17 12:27:00;"70";"-1";"-1";"-1";"-1";"-1";"-3,285714";"3,285714";"-1";0;0;0;0;0;0;0;0;NA;"-1";"4,376381";"4,703998";"4,640431";"4,603712";"4,689941";"-1";"-1"
"106";200496956;52946487;2023-10-17 12:28:00;"60";"0,013636";"-0,081667";"-0,177987";"-0,196502";"-0,193781";"0,199351";"-0,233333";"-1";0;0;1;1;1;1;1;0;"1,066667";"-0,241369";"1,071532";"1,166574";"1,113125";"1,038183";"1,041639";"-0,111111";"-0,166667"
"107";200496975;35711093;2023-10-17 12:28:00;"43";"0,116279";"0,116279";"0,116279";"4,64186";"3,899225";"-3,531561";"1,325581";"-1";0;0;0;0;0;0;0;0;"0,776423";"4,665116";"1,89051";"2,023126";"1,948546";"1,843977";"1,848799";"0,48062";"0,906977"
"108";200496992;32230206;2023-10-17 12:28:00;"48";"7,5625";"4,911458";"3,994557";"3,520689";"4,468027";"-3,238826";"2,145833";"-1";0;0;0;0;0;0;0;0;"0,904908";"3,238826";"1,589415";"1,708217";"1,641406";"1,547729";"1,552049";"1,458333";"1,716667"
"109";200497019;57303412;2023-10-17 12:29:00;"20";"0";"0";"0,142857";"0,142857";"0,142857";"-0,142857";"-1";"-1";0;0;0;0;0;0;0;0;"1";"0,142857";"5,214596";"5,499721";"5,339374";"5,11455";"5,124918";"0";"0"
"110";200497033;30972726;2023-10-17 12:29:00;"99";"-0,393939";"-0,348485";"-0,285354";"-0,278788";"-0,227994";"0,145087";"-1";"-1";0;0;0;0;0;0;0;0;"0,994764";"-0,145087";"0,255474";"0,313075";"0,280682";"0,235263";"0,237357";"-0,232323";"-0,228283"
"111";200497104;29824918;2023-10-17 12:29:00;"5";"-1";"12,84";"12,2";"13,171429";"13,15";"-12,371429";"7,666667";"-1";0;1;1;1;0;0;1;0;"0,677083";"-1";"23,858382";"24,998883";"24,357495";"23,458202";"23,499674";"3,333333";"5,4"
"112";200497076;41891379;2023-10-17 12:30:00;"660";"-1";"-0,924242";"-0,924242";"-0,794949";"-0,846667";"0,75142";"-1";"-1";0;1;1;1;0;0;1;0;"1,520311";"-1";"-0,80338";"-0,792094";"-0,796418";"-0,801806";"-0,801771";"-0,485859";"-0,661818"
"113";200497079;50771328;2023-10-17 12:30:00;"10";"-0,05";"4,422222";"3,71";"3,083333";"2,836047";"-2,646739";"-0,1";"-1";0;0;0;0;0;0;0;0;"0,972222";"0,660256";"11,429191";"11,999442";"11,678748";"11,229101";"11,249837";"-0,066667";"-0,04"
"114";200497199;37950339;2023-10-17 12:30:00;"35";"2,185714";"3,48";"2,301299";"2,159664";"2,007519";"-1,885714";"-1";"-1";0;0;1;1;0;0;1;0;"0,619597";"-1";"2,551197";"2,714126";"2,622499";"2,494029";"2,499953";"1,457143";"2,965714"
"115";200497245;54676326;2023-10-17 12:31:00;"48";"-0,258681";"-0,340741";"-0,413851";"-0,468357";"-0,482639";"0,445032";"-0,177083";"-1";0;0;0;0;0;0;0;0;"1,07425";"-0,445032";"1,589415";"1,708217";"1,641406";"1,547729";"1,552049";"-0,055556";"-0,120833"
"116";200497423;28658738;2023-10-17 12:32:00;"20";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";1;0;0;0;0;0;0;0;NA;"-1";"5,214596";"5,499721";"5,339374";"5,11455";"5,124918";"-1";"-1"
"117";200497523;61784809;2023-10-17 12:33:00;"30";"-1";"-1";"-1";"-1";"-1";"-10,666667";"10,666667";"-1";0;0;0;0;0;0;0;0;NA;"-1";"11,544888";"12,309329";"12,161006";"12,075329";"12,27653";"-1";"-1"
"118";200497575;28485301;2023-10-17 12:34:00;"10";"0,123256";"0,165116";"0,518317";"0,596907";"0,575945";"-0,517324";"0,095238";"-1";0;0;0;0;0;0;0;0;"1,111111";"0,412587";"11,429191";"11,999442";"11,678748";"11,229101";"11,249837";"0,333333";"0,2"
"119";200497581;61849478;2023-10-17 12:34:00;"51";"-1";"-1";"-1";"-1";"-1";"0,437908";"-0,437908";"-1";0;0;0;0;0;0;0;0;"1,036585";"-0,437908";"1,544489";"1,690542";"1,634595";"1,564862";"1,565319";"-0,333333";"-0,356863"
"120";200497646;53248107;2023-10-17 12:34:00;"500";"-0,146571";"-0,357167";"-0,35888";"-0,241636";"-0,231808";"0,24178";"-0,37425";"-1";0;0;0;0;0;0;0;0;"1,033082";"-0,229547";"-0,740462";"-0,725565";"-0,731271";"-0,738384";"-0,738337";"-0,288";"-0,3108"
"121";200497666;55182969;2023-10-17 12:35:00;"51";"0,020833";"0,023586";"0,384314";"0,517091";"0,484878";"-0,482659";"0,434174";"-1";0;0;1;1;0;0;1;0;"1,504461";"-0,148878";"6,379346";"6,829017";"6,741768";"6,69137";"6,809724";"1,424837";"0,611765"
"122";200497736;35077938;2023-10-17 12:35:00;"68";"-0,02521";"-0,024955";"0,026915";"-0,010833";"-0,017874";"0,00158";"-0,044118";"-1";0;0;0;0;0;0;0;0;"1,107383";"0,012296";"0,827822";"0,911683";"0,864522";"0,798397";"0,801447";"-0,029412";"-0,123529"
"123";200497766;38266465;2023-10-17 12:36:00;"100";"-1";"-1";"-0,267143";"-0,45";"-0,363889";"0,395874";"-1";"-1";0;0;0;0;0;0;0;0;"1,31695";"-0,363889";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"0,393333";"0,058"
"124";200497929;52858393;2023-10-17 12:38:00;"30";"-0,008333";"1,033333";"0,912121";"0,706173";"0,41";"-0,321739";"-0,633333";"-1";0;0;0;0;0;0;0;0;"0,833333";"0,321739";"3,143064";"3,333147";"3,226249";"3,076367";"3,083279";"-0,422222";"-0,306667"
"125";200497951;60856105;2023-10-17 12:38:00;"96";"0,930868";"0,802318";"0,802318";"0,802318";"0,802318";"-2,441128";"5,71875";"-1";0;1;1;0;1;0;0;0;"1,274771";"-1";"0,294707";"0,354108";"0,320703";"0,273865";"0,276025";"3,8125";"2,775187"
"126";200498111;56523535;2023-10-17 12:40:00;"52";"-1";"-0,377219";"-0,442308";"-0,477152";"-0,477152";"0,477152";"-1";"-1";0;0;1;1;0;0;1;0;"1,057971";"-0,610577";"1,495556";"1,638801";"1,58393";"1,515538";"1,515986";"-0,064103";"-0,115385"
"127";200498189;52888539;2023-10-17 12:40:00;"400";"-0,8875";"-0,871875";"-0,8";"-0,803";"-0,683667";"0,578438";"1";"-1";0;0;0;0;0;0;0;0;"1,531365";"-0,577";"-0,675578";"-0,656956";"-0,664089";"-0,67298";"-0,672922";"0,0375";"-0,3225"
"128";200498287;49800271;2023-10-17 12:41:00;"300";"-1";"0,666667";"0,666667";"0,0344";"-0,129037";"0,089333";"-1";"-1";0;0;0;0;0;0;0;0;"1,171171";"-0,013889";"-0,567437";"-0,542608";"-0,552119";"-0,563973";"-0,563896";"0,444444";"0,233333"
"129";200498349;44123130;2023-10-17 12:42:00;"20";"0,128571";"0,757895";"0,757895";"1,15725";"1,628161";"-2,117308";"1,983333";"-1";0;0;0;0;0;0;0;0;"0,9375";"1,109434";"5,214596";"5,499721";"5,339374";"5,11455";"5,124918";"0,5";"0,6"
"130";200498364;47180866;2023-10-17 12:42:00;"200";"-1";"-0,555";"-0,58625";"-0,469";"-0,469";"0,4575";"-1";"-1";0;0;1;1;0;0;1;0;"1,186441";"-0,125";"-0,37854";"-0,350028";"-0,366063";"-0,388545";"-0,387508";"-0,37";"-0,469"
"131";200498493;53116315;2023-10-17 12:43:00;"38";"-1";"-0,473684";"-0,473684";"-0,473684";"-0,473684";"0,023923";"1,175439";"0,263158";0;0;0;0;0;0;0;0;"1,013072";"-0,023923";"2,414972";"2,610991";"2,535904";"2,442315";"2,442929";"0,631579";"0,610526"
"132";200498516;57852344;2023-10-17 12:43:00;"15";"0,222222";"0,75";"2,25";"2,25";"2,25";"-2,25";"-1";"-1";0;0;1;1;1;1;1;0;"0,694444";"1,5";"7,651261";"8,147844";"7,957623";"7,720531";"7,722086";"0,111111";"0,6"
"133";200498645;57223743;2023-10-17 12:44:00;"200";"0,075";"0,55";"0,378571";"0,312568";"0,312568";"-0,245488";"-0,375";"-1";0;0;0;0;0;0;0;0;"1,071429";"0,301081";"0,881733";"0,996399";"0,974151";"0,961299";"0,991479";"-0,25";"-0,3"
"134";200498681;54702027;2023-10-17 12:45:00;"58";"-0,528736";"-0,59387";"-0,612732";"-0,053239";"-0,053239";"0,125805";"-0,270936";"-1";0;0;0;0;0;0;0;0;"1,111111";"-0,493103";"5,488735";"5,884135";"5,807417";"5,763101";"5,867171";"0,011494";"-0,089655"
"135";200498695;51703857;2023-10-17 12:45:00;"21";"2,666667";"3,458333";"2,226399";"1,98779";"1,920493";"-1,956377";"2,210884";"-1";0;0;0;0;0;0;0;0;"0,438034";"1,923674";"4,918662";"5,19021";"5,037499";"4,823381";"4,833256";"0,301587";"1,971429"
"136";200498724;53735740;2023-10-17 12:45:00;"50";"2";"0,372";"0,372";"0,372";"0,372";"-0,372";"-1";"-1";0;0;0;0;0;0;0;0;"1,102293";"0,372";"6,526933";"6,985597";"6,896604";"6,845197";"6,965918";"0,666667";"0,512"
"137";200498789;61088257;2023-10-17 12:46:00;"29";"0,574713";"0,767241";"0,767241";"0,767241";"0,767241";"-0,371648";"0,055172";"-1";0;0;0;0;0;0;0;0;"0,97973";"0,25";"3,285928";"3,482566";"3,371982";"3,216931";"3,224082";"0";"0,02069"
"138";200498883;47621397;2023-10-17 12:47:00;"200";"-1";"-0,5";"-0,333333";"-0,375";"-0,35";"0,333333";"-1";"-1";0;0;0;0;0;0;0;0;"1,190476";"-0,333333";"-0,351155";"-0,313912";"-0,328178";"-0,34596";"-0,345844";"-0,166667";"-0,3"
"139";200498986;55394839;2023-10-17 12:48:00;"50";"1,462857";"0,825";"0,475";"0,432542";"0,432542";"-0,411613";"0";"-1";0;1;1;0;0;0;0;0;"0,912409";"-1";"6,526933";"6,985597";"6,896604";"6,845197";"6,965918";"0";"0,096"
"140";200499032;49518729;2023-10-17 12:48:00;"5";"4,2";"8,771429";"6,210526";"6,88097";"10,9818";"-12,852218";"2,066667";"-1";0;0;0;0;0;0;0;0;"0,887446";"13,107407";"24,953784";"26,443532";"25,87287";"25,161594";"25,166259";"1,733333";"2,08"
"141";200499054;34845643;2023-10-17 12:48:00;"50";"0,9";"1,77";"1,716667";"1,524";"1,260667";"-0,915385";"-1";"-1";0;0;0;0;1;0;1;0;"1,428571";"1,506667";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"0,6";"0,12"
"142";200499259;29138677;2023-10-17 12:50:00;"75";"-1";"-0,58";"-0,58";"-0,58";"-0,386667";"0,373333";"-0,333333";"-1";0;0;0;0;0;0;0;0;NA;"-0,373333";"0,657225";"0,733259";"0,6905";"0,630547";"0,633312";"-0,226667";"-1"
"143";200499280;61274969;2023-10-17 12:50:00;"418";"-1";"-1";"-1";"-1";"-1";"0,53748";"-0,53748";"-1";0;0;0;0;0;0;0;0;NA;"-0,53748";"-0,099649";"-0,044785";"-0,05543";"-0,061579";"-0,047139";"-0,283892";"-1"
"144";200499281;45625579;2023-10-17 12:50:00;"8";"7,175";"7,28125";"21,613636";"18,028214";"15,305543";"-13,752246";"22,6125";"8,725";0;0;0;0;0;0;0;0;"1,429524";"15,512772";"14,536489";"15,249302";"14,848435";"14,286376";"14,312296";"15,075";"10,245"
"145";200499193;53388885;2023-10-17 12:51:00;"250";"-0,33";"-0,216667";"-0,008205";"-0,089684";"-0,109913";"0,112397";"-0,226667";"-1";0;0;0;0;0;0;0;0;"1,22807";"0,220211";"-0,502832";"-0,480022";"-0,49285";"-0,510836";"-0,510007";"-0,066667";"-0,24"
"146";200499375;61835073;2023-10-17 12:51:00;"161";"-1";"-1";"-1";"-1";"-1";"-0,89441";"0,89441";"-1";0;1;1;0;0;0;0;0;NA;"-1";"-0,193982";"-0,147716";"-0,165439";"-0,187528";"-0,187383";"-1";"-1"
"147";200499393;55945151;2023-10-17 12:51:00;"301,28";"-0,471065";"-0,538385";"-0,597507";"-0,598515";"-0,598515";"0,602913";"-0,638512";"-0,951175";0;0;0;0;0;0;0;0;"0,440486";"-0,579608";"0,249159";"0,325278";"0,310509";"0,301978";"0,322012";"-0,634117";"-0,169364"
"148";200499406;38300959;2023-10-17 12:51:00;"25";"-1";"-0,48";"-0,48";"0,106667";"0,106667";"-0,106667";"-1";"-1";0;0;0;0;0;0;0;0;NA;"0,106667";"3,971676";"4,199777";"4,071499";"3,89164";"3,899935";"-0,093333";"-1"
"149";200499508;25431559;2023-10-17 12:52:00;"10";"0";"0";"0,677778";"0,530769";"0,43125";"-1,133333";"-1";"-1";0;0;0;0;0;0;0;0;"1";"1,133333";"11,429191";"11,999442";"11,678748";"11,229101";"11,249837";"0";"0"
"150";200499525;44127909;2023-10-17 12:52:00;"50";"0,733333";"0,475";"0,352";"0,533333";"0,3952";"-0,582069";"1";"-1";0;0;0;0;0;0;0;0;"1,01626";"0,582069";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"0,666667";"0,64"
"151";200499526;53072211;2023-10-17 12:52:00;"49";"-0,340136";"-0,357143";"-0,265306";"-0,265306";"-0,265306";"0,306122";"-0,510204";"-1";0;0;0;0;0;0;0;0;"1,294118";"-0,306122";"1,648345";"1,80036";"1,74213";"1,66955";"1,670026";"-0,102041";"-0,306122"
"152";200499573;35887402;2023-10-17 12:53:00;"100";"-1";"-0,55";"-0,54375";"0,217778";"-0,006207";"0,081875";"-0,675";"-1";0;0;0;0;0;0;0;0;"1,15942";"-0,081875";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"-0,466667";"-0,54"
"153";200499618;34682904;2023-10-17 12:53:00;"300";"-1";"-1";"-1";"-1";"0,666667";"-0,666667";"-1";"-1";0;1;1;1;0;0;1;0;NA;"-1";"-0,585694";"-0,566685";"-0,577375";"-0,592363";"-0,591672";"-1";"-1"
"154";200499648;50101223;2023-10-17 12:54:00;"25";"-1";"1";"0,68";"1,22";"1,22";"-1,04";"-1";"-1";0;0;1;0;0;0;0;0;"0,811744";"1,264";"4,190757";"4,488706";"4,374574";"4,232319";"4,233252";"0,253333";"0,544"
"155";200499675;54640387;2023-10-17 12:55:00;"44";"-0,090909";"-0,318182";"-0,289773";"0,818182";"0,727273";"-0,587121";"-0,113636";"-1";0;0;0;0;0;0;0;0;"1,117216";"0,587121";"1,949294";"2,118583";"2,053735";"1,972908";"1,973438";"-0,075758";"-0,172727"
"156";200499798;44919106;2023-10-17 12:55:00;"63";"-0,68254";"-0,650794";"-0,654762";"-0,670401";"-0,670401";"0,632035";"-0,501587";"-1";0;0;0;0;0;0;0;0;"1,169036";"-0,632035";"0,223978";"0,33572";"0,252603";"0,195005";"0,184027";"-0,216931";"-0,330159"
"157";200499808;61368943;2023-10-17 12:55:00;"50";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";1;0;0;0;0;0;0;0;NA;"-1";"1,595378";"1,744353";"1,687287";"1,616159";"1,616626";"-1";"-1"
"158";200499828;42841662;2023-10-17 12:55:00;"50";"-1";"2,96";"1,9";"1,9";"1,9";"-1,914286";"2";"-1";0;0;0;0;0;0;0;0;"0,889187";"1,914286";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"1,653333";"1,984"
"159";200499866;44683007;2023-10-17 12:56:00;"40";"0,041667";"-0,142763";"-0,028997";"-0,056448";"-0,105239";"0,130205";"-0,171875";"-1";0;0;0;0;0;0;0;0;"1,078431";"-0,24085";"2,244223";"2,430442";"2,359109";"2,270199";"2,270782";"-0,083333";"-0,15"
"160";200499943;62171152;2023-10-17 12:56:00;"25";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";1;0;0;0;0;0;0;0;NA;"-1";"6,068975";"5,936735";"5,55123";"5,400322";"5,380727";"-1";"-1"
"161";200499973;46796253;2023-10-17 12:57:00;"50";"1,768571";"1,732963";"1,720556";"1,726512";"1,694526";"-1,694437";"3,075";"3";0;0;0;0;0;0;0;0;"1,102941";"1,709";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"2";"1,72"
"162";200500072;47169432;2023-10-17 12:58:00;"70";"-0,562857";"-0,622222";"-0,510204";"-0,490347";"-0,480857";"0,478795";"-0,080952";"-1";0;0;0;0;0;0;0;0;"1,041667";"-0,454433";"0,775599";"0,857063";"0,81125";"0,747014";"0,749977";"-0,142857";"-0,177143"
"163";200500097;47877587;2023-10-17 12:58:00;"100";"0,5";"0,5";"0,25";"0,333333";"0,333333";"-0,13";"-0,35";"-1";0;0;0;0;0;0;0;0;"0,929204";"0,13";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"0,05";"0,13"
"164";200500128;55484918;2023-10-17 12:58:00;"148";"-1";"4,405405";"2,153153";"1,115616";"1,115616";"-1,174324";"1,702703";"-1";0;0;1;0;0;0;1;0;"1,15332";"0,349099";"1,542883";"1,697837";"1,667771";"1,650404";"1,691189";"2,036036";"1,632432"
"165";200500225;27301778;2023-10-17 12:59:00;"64";"-0,25";"-0,630208";"0,270089";"0,208705";"0,265625";"-0,223661";"-1";"-1";0;0;0;0;0;0;0;0;"1,344086";"0,223661";"0,942061";"1,031163";"0,981054";"0,910797";"0,914037";"-0,348958";"-0,515625"
"166";200500270;34965774;2023-10-17 13:00:00;"25";"-1";"-1";"-1";"0";"-0,266667";"0,376";"-1";"-1";0;0;0;0;0;0;0;0;"1,203704";"-0,376";"3,971676";"4,199777";"4,071499";"3,89164";"3,899935";"-0,133333";"-0,28"
"167";200500319;56969264;2023-10-17 13:00:00;"79";"-1";"0";"-0,227848";"-0,227848";"-0,227848";"0,227848";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-0,227848";"0,573315";"0,645499";"0,604905";"0,547987";"0,550612";"-0,206751";"-1"
"168";200500350;51338381;2023-10-17 13:00:00;"78";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"0,593486";"0,666595";"0,62548";"0,567833";"0,570492";"-1";"-1"
"169";200500472;36664769;2023-10-17 13:02:00;"240";"-0,641667";"-0,175";"-0,305417";"-0,255682";"-0,126944";"0,225972";"-0,791667";"-1";0;0;0;0;0;0;0;0;"1,307786";"-0,225972";"-0,482117";"-0,458357";"-0,471719";"-0,490454";"-0,48959";"-0,402778";"-0,543333"
"170";200500527;52396401;2023-10-17 13:02:00;"98";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";1;0;0;0;0;0;0;0;NA;"-1";"0,268285";"0,326474";"0,29375";"0,247867";"0,249983";"-1";"-1"
"171";200500742;50248930;2023-10-17 13:04:00;"48";"8,354167";"10,453704";"10,453704";"10,453704";"10,261364";"-11,636205";"12,520833";"-1";0;0;0;0;0;0;0;0;"0,999703";"11,636205";"1,703519";"1,858701";"1,799257";"1,725166";"1,725652";"8,347222";"8,35"
"172";200500768;55035776;2023-10-17 13:04:00;"52,7";"0,285769";"-0,007685";"0,12093";"0,370697";"0,268691";"-0,273846";"0,36148";"-1";0;0;0;0;0;0;0;0;"1,008144";"0,273846";"1,462408";"1,603751";"1,549608";"1,482125";"1,482567";"0,165085";"0,155674"
"173";200500845;45718093;2023-10-17 13:05:00;"400";"-0,25";"-0,125";"-0,270833";"-0,178125";"-0,208984";"0,224537";"-0,25";"-1";0;0;0;0;0;0;1;0;"0,877193";"-0,224537";"-0,68927";"-0,675014";"-0,683031";"-0,694272";"-0,693754";"-0,166667";"-0,05"
"174";200500873;50248930;2023-10-17 13:05:00;"300";"0,496667";"0,832593";"0,832593";"0,832593";"0,801818";"-0,972798";"0,495556";"-0,84";0;0;0;0;0;0;0;0;"1,096445";"0,972798";"-0,567437";"-0,542608";"-0,552119";"-0,563973";"-0,563896";"0,384444";"0,262667"
"175";200501064;49731052;2023-10-17 13:07:00;"200";"-0,8675";"-0,8675";"-0,8675";"-0,8675";"-0,8675";"0,482778";"-0,372857";"-1";0;1;1;1;1;1;1;0;"1,435304";"-1";"-0,351155";"-0,313912";"-0,328178";"-0,34596";"-0,345844";"0,116667";"-0,222"
"176";200501096;38604379;2023-10-17 13:07:00;"108";"0,025253";"0,306397";"0,369565";"0,270434";"0,28192";"-0,108796";"-1";"-1";0;0;0;0;0;0;0;0;"0,930506";"0,134081";"0,150851";"0,203652";"0,173958";"0,132324";"0,134244";"-0,024691";"0,048148"
"177";200501388;37057946;2023-10-17 13:10:00;"100";"-1";"-0,53";"0,146667";"0,294";"0,495";"-0,74625";"-1";"-1";0;0;0;0;0;0;0;0;"0,465898";"0,74625";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"-0,353333";"0,388"
"178";200501446;43571516;2023-10-17 13:10:00;"30";"0,091667";"0,042042";"0,032228";"0,071009";"0,093097";"-0,121752";"0,131579";"0";0;0;0;0;0;0;0;0;"0,9375";"0,121752";"3,143064";"3,333147";"3,226249";"3,076367";"3,083279";"0";"0,066667"
"179";200501452;55961464;2023-10-17 13:10:00;"188";"-0,174941";"-0,155412";"-0,226373";"-0,264023";"-0,264023";"0,219014";"0,090426";"-1";0;0;0;0;0;0;0;0;"0,886427";"-0,219014";"1,001844";"1,123829";"1,100161";"1,086489";"1,118595";"-0,319149";"-0,231915"
"180";200501552;55836003;2023-10-17 13:11:00;"200";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";1;0;0;0;0;0;0;0;NA;"-1";"-0,351155";"-0,313912";"-0,328178";"-0,34596";"-0,345844";"-1";"-1"
"181";200501554;49154168;2023-10-17 13:11:00;"35";"0,085714";"0,085714";"0,085714";"0,085714";"2,357143";"-2,626891";"0,485714";"-1";0;0;0;0;0;0;0;0;"0,980796";"0,263492";"2,551197";"2,714126";"2,622499";"2,494029";"2,499953";"0,361905";"0,388571"
"182";200501590;33365383;2023-10-17 13:11:00;"48";"-1";"-1";"-0,375";"-0,5";"-0,527778";"0,527778";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-0,527778";"0,606471";"0,753132";"0,644041";"0,568444";"0,554035";"-0,333333";"-1"
"183";200501471;50597566;2023-10-17 13:12:00;"249";"0,123159";"0,194779";"0,170023";"0,165805";"0,190559";"0,083223";"-0,348728";"-1";0;0;0;0;0;0;0;0;"1,105051";"0,015989";"-0,500836";"-0,477934";"-0,490813";"-0,508871";"-0,508039";"-0,267738";"-0,337349"
"184";200501687;39322020;2023-10-17 13:12:00;"10";"-1";"-1";"-1";"-1";"-1";"-4,2";"-1";"-1";0;0;0;0;0;0;0;0;NA;"4,2";"11,429191";"11,999442";"11,678748";"11,229101";"11,249837";"-1";"-1"
"185";200501694;50108839;2023-10-17 13:12:00;"100";"-0,5";"-0,5";"-0,5";"-0,5";"-0,562";"0,5075";"0";"-1";0;0;0;0;0;0;0;0;"1,190476";"-0,5075";"0,297689";"0,372177";"0,343643";"0,30808";"0,308313";"-0,166667";"-0,3"
"186";200501724;55822711;2023-10-17 13:12:00;"10";"1";"1";"0,375";"0,357143";"0,357143";"-0,55";"1";"-1";0;0;0;0;0;0;0;0;"0,925926";"0,55";"11,429191";"11,999442";"11,678748";"11,229101";"11,249837";"0,666667";"0,8"
"187";200501868;31559178;2023-10-17 13:14:00;"20";"0,016667";"0,0125";"2,641667";"3,29375";"4,142308";"-3,21087";"2,666667";"-1";0;0;0;0;0;0;0;0;"1,410256";"3,21087";"5,264969";"5,834392";"5,653139";"5,3089";"5,32526";"2,666667";"1,6"
